merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,merchant_status,declared_avg_ticket_size_inr
MCH4975,"NAGY, KURUVILLA AND SAXENA",7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Delhi,Delhi,2025-05-25 00:00:00,ACTIVE,621.98
MCH4976,Walla and Sons,5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-10-21 00:00:00,ACTIVE,929.0
MCH4977,ARORA-NAYAK,5999.0,OTHER,INDIVIDUAL,Ludhiana,Punjab,2025-05-03 00:00:00,ACTIVE,1505.38
MCH4980,Batra LLC,5411.0,GROCERY,INDIVIDUAL,Pune,Maharashtra,,ACTIVE,2806.42
MCH4982,Upadhyay-Thaker,5699.0,APPAREL,PRIVATE_LIMITED,Pune,Maharashtra,2023-04-10 00:00:00,ACTIVE,
MCH4983,"Magar, Ratta and Choudhary",541.0,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2023-05-07 00:00:00,ACTIVE,617.98
MCH4984,"Aurora, Mohan and Jain",4814.0,TELECOM,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-07-02 00:00:00,ACTIVE,-1500.11
MCH4985,HAYRE AND SONS,5942.0,BOOKS & STATIONERY,PARTNERSHIP,Lucknow,Uttar Pradesh,2023-08-01 00:00:00,ACTIVE,1981.89
MCH4989,Khanna and Sons,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Ludhiana,Punjab,2025-09-25 00:00:00,ACTIVE,1981.95
MCH4990,"Ramakrishnan, Dey and Thakkar",5411.0,GROCERY,PRIVATE_LIMITED,Mumbai,Maharashtra,,ACTIVE,
MCH4992,VISWANATHAN-PANDEY,7011.0,HOTEL & LODGING,INDIVIDUAL,Jalandhar,Punjab,2024-02-19 00:00:00,SUSPENDED,918.79
MCH4994,"Uppal, Bawa and Gera",581.0,EATING PLACE,SOLE_PROPRIETOR,Delhi,Delhi,2023-04-21 00:00:00,ACTIVE,1710.0
MCH4998,"Sura, Kanda and Chopra",541.0,GROCERY STORES,PARTNERSHIP,Pune,Maharashtra,2023-12-11 21:39:11,INACTIVE,-2782.68
MCH5000,Lad Group,5999.0,OTHER,PRIVATE_LIMITED,Kolkata,West Bengal,2025-01-05 17:26:50,ACTIVE,-341.11
MCH5001,Narayan LLC,5812.0,EATING PLACE,PARTNERSHIP,Pune,Maharashtra,2023-06-17 00:00:00,ACTIVE,1893.51
MCH5009,arora-wagle,5699.0,APPAREL,INDIVIDUAL,Hyderabad,Telangana,2024-11-06 16:41:40,INACTIVE,1125.91
MCH5015,"Pall, Mand and Balakrishnan",5812.0,EATING PLACE,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-12-23 20:34:32,ACTIVE,2215.59
MCH5017,"Datta, Sinha and Pat1a",7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-11-25 00:00:00,ACTIVE,617.0
MCH5019,"Sah0ta, Rama and Rama",591.0,PHARMACY,PARTNERSHIP,Lucknow,Uttar Pradesh,2025-07-27 00:00:00,ACTIVE,955.0
MCH5020,Sarna-Sarraf,5411.0,GROCERY,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-02-27 19:58:28,ACTIVE,3351.89
MCH5021,"Badami, Chatterjee and Handa",4814.0,TELECOM,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-08-22 22:52:16,ACTIVE,443.63
MCH5023,CHATTERJEE-KALLA,5912.0,PHARMACY,PARTNERSHIP,Mumbai,Maharashtra,2024-12-31 00:00:00,ACTIVE,-5484.78
MCH5027,Mukhopadhyay-Brar,5999.0,RETAIL OTHER,PARTNERSHIP,Ludhiana,Punjab,2023-10-17 00:00:00,ACTIVE,3103.67
MCH5028,"Chhabra, Deo and Chakrabarti",7011.0,HOTEL & LODGING,PARTNERSHIP,Ludhiana,Punjab,2024-03-14 00:00:00,INACTIVE,716.94
MCH5036,Dutt-Nagy,5812.0,FOOD & DINING,INDIVIDUAL,New Delhi,Delhi,2023-03-15 00:48:00,ACTIVE,1947.0
MCH5037,Chadha LLC,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Jpr,Rajasthan,2025-03-05 00:00:00,ACTIVE,-5536.23
MCH5038,"din, som and bahl",,PHARMACY,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-10-20 00:00:00,ACTIVE,1056.12
MCH5040,NAYAR-KHATRI,4814.0,TELECOM,INDIVIDUAL,Pune,Maharashtra,2025-04-30 04:40:00,ACTIVE,1055.33
MCH5042,Narasimhan Ltd,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Pune,Maharashtra,2025-11-03 00:00:00,ACTIVE,
MCH5043,"Chakraborty, Gour and Kothari",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Kolkata,West Bengal,2025-03-17 00:00:00,INACTIVE,614.63
MCH5044,Mahajan-Narasimhan,,BOOK STORE,INDIVIDUAL,Chennai,Tamil Nadu,2025-04-09 00:00:00,ACTIVE,1148.0
MCH5045,More-Doctor,,DEPARTMENT STORE,INDIVIDUAL,Bangalore,Karnataka,2025-09-15 22:04:19,SUSPENDED,145.75
MCH5050,Subramanian-Dua,5942.0,BOOK STORE,PARTNERSHIP,Pune,Maharashtra,2025-08-28 14:42:57,ACTIVE,1506.0
MCH5052,Pillay-Bora,,RETAIL OTHER,PARTNERSHIP,Hyderabad,Telangana,2024-01-04 00:00:00,ACTIVE,1127.0
MCH5054,"Kara, Mandal and Mitra",5812.0,EATING PLACE,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-01-29 00:00:00,SUSPENDED,5895.31
MCH5055,Aggarwal-Doctor,591.0,PHARMACY,PRIVATE_LIMITED,Hyderabad,Telangana,2024-07-04 02:56:33,ACTIVE,3805.08
MCH5056,subramaniam plc,541.0,GROCERY,PARTNERSHIP,Blr,Karnataka,,SUSPENDED,473.92
MCH5061,Natarajan Inc,569.0,APPAREL,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-10-10 11:35:42,ACTIVE,1265.19
MCH5064,bassi inc,5812.0,FOOD & DINING,INDIVIDUAL,Delhi,Delhi,2025-12-27 16:24:04,INACTIVE,1024.0
MCH5067,Mangat-Pant,4814.0,TELECOM,INDIVIDUAL,Pune,Maharashtra,2024-02-27 00:00:00,ACTIVE,1263.65
MCH5070,Rau-Nagar,5999.0,RETAIL OTHER,PRIVATE_LIMITED,Chennai,Tamil Nadu,2024-12-04 11:51:13,ACTIVE,11139.0
MCH5072,Shroff-Sangha,5999.0,RETAIL OTHER,PRIVATE_LIMITED,Jaipur,Rajasthan,2024-12-08 00:00:00,ACTIVE,3955.29
MCH5077,"Chauhan, Thakur and Chacko",541.0,GROCERY,INDIVIDUAL,Jpr,Rajasthan,2023-11-12 01:16:55,INACTIVE,250.88
MCH5079,Ramaswamy-Trivedi,531.0,DEPARTMENT STORE,PRIVATE_LIMITED,Blr,Karnataka,2024-07-01 00:00:00,SUSPENDED,549.02
MCH5080,"Shere, Jha and Sarma",5912.0,PHARMACY,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-02-22 20:56:00,ACTIVE,2711.51
MCH5081,  Grewal-Dutt  ,5942.0,BOOKS & STATIONERY,PARTNERSHIP,Jaipur,Rajasthan,2024-09-22 00:00:00,ACTIVE,624.18
MCH5084,Doshi LLC,5942.0,BOOKS & STATIONERY,INDIVIDUAL,Jalandhar,Punjab,2025-11-06 20:48:00,ACTIVE,182.0
MCH5086,Balan LLC,5999.0,OTHER,PRIVATE_LIMITED,Amritsar,Punjab,2023-12-19 00:00:00,ACTIVE,575.58
MCH5089,Korpal-Parmer,531.0,RETAIL,PRIVATE_LIMITED,Jaipur,Rajasthan,2024-06-14 00:00:00,ACTIVE,3730.0
MCH5090,Chacko-Dora,5411.0,GROCERY,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-12-27 00:00:00,ACTIVE,-658.73
MCH5091,Rau-Ratta,5812.0,EATING PLACE,PARTNERSHIP,Kolkata,West Bengal,2024-03-24 00:00:00,ACTIVE,755.0
MCH5092,Dubey-Gade,4814.0,TELECOM,PARTNERSHIP,Kolkata,West Bengal,2023-07-01 00:00:00,ACTIVE,730.73
MCH5093,Khatri-Kata,5411.0,GROCERY,PARTNERSHIP,Jpr,Rajasthan,2024-10-28 00:00:00,INACTIVE,1344.37
MCH5097,SATHE INC,5311.0,DEPARTMENT STORE,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-05-07 00:00:00,ACTIVE,997.33
MCH5100,Garde-Mody,,GROCERY,SOLE_PROPRIETOR,Hyderabad,Telangana,2023-12-02 00:00:00,ACTIVE,347.68
MCH5103,"MORAR, KANNAN AND PUROHIT",7011.0,HOTEL & LODGING,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-11-12 00:00:00,SUSPENDED,
MCH5106,Sagar LLC,591.0,PHARMACY,INDIVIDUAL,Jalandhar,Punjab,2026-02-23 06:38:00,ACTIVE,1707.71
MCH5108,bora llc,5411.0,GROCERY,PRIVATE_LIMITED,Jalandhar,Punjab,2025-03-16 12:39:17,ACTIVE,
MCH5110,"deshpande, verma and shenoy",5942.0,BOOK STORE,PRIVATE_LIMITED,Pune,Maharashtra,2024-11-11 00:00:00,INACTIVE,-555.9
MCH5111,Ramachandran Group,,DEPARTMENT STORES,PRIVATE_LIMITED,Ludhiana,Punjab,2026-05-01 10:29:00,ACTIVE,541.94
MCH5112,Agarwa1 Ltd,5311.0,RETAIL,PRIVATE_LIMITED,Chennai,Tamil Nadu,2026-02-18 00:00:00,ACTIVE,782.67
MCH5113,Mani-Buch,5699.0,APPAREL,PARTNERSHIP,Pune,Maharashtra,2025-11-04 22:11:00,ACTIVE,2132.66
MCH5114,  Sarraf-Iyengar  ,5912.0,PHARMACY,INDIVIDUAL,Delhi,Delhi,2025-02-26 09:24:05,ACTIVE,452.11
MCH5117,BAVA-SANI,5311.0,DEPARTMENT STORE,PRIVATE_LIMITED,Amritsar,Punjab,2023-05-07 15:56:29,ACTIVE,557.72
MCH5119,Raghavan-Shere,581.0,FOOD & DINING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-09-14 00:00:00,ACTIVE,1149.0
MCH5121,ramakrishnan inc,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Ludhiana,Punjab,2023-11-27 00:00:00,ACTIVE,3794.33
MCH5122,K0ta-R0y,5699.0,APPAREL,INDIVIDUAL,Delhi,Delhi,2025-08-20 00:00:00,ACTIVE,390.64
MCH5125,Dave and Sons,5812.0,FOOD & DINING,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-15 00:00:00,ACTIVE,838.15
MCH5127,Sankar Group,7011.0,HOTEL & LODGING,PARTNERSHIP,New Delhi,Delhi,2024-06-09 00:00:00,ACTIVE,2034.47
MCH5129,"kant, chaudhari and sarna",4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-07-19 00:00:00,ACTIVE,4873.16
MCH5133,sawhney group,,GROCERY,INDIVIDUAL,Hyderabad,Telangana,2024-12-10 00:00:00,ACTIVE,1388.77
MCH5135,kapoor ltd,5699.0,APPAREL,PARTNERSHIP,Chennai,Tamil Nadu,2024-02-25 00:00:00,ACTIVE,1221.22
MCH5136,Thakur and Sons,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-02-10 00:00:00,SUSPENDED,2681.3
MCH5137,Bath-Keer,4814.0,TELECOM,PRIVATE_LIMITED,Bengaluru,Karnataka,2024-11-06 00:00:00,SUSPENDED,634.0
MCH5141,Sinha Ltd,,APPAREL,SOLE_PROPRIETOR,Jpr,Rajasthan,2025-07-27 00:03:05,INACTIVE,764.85
MCH5144,Johal Ltd,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-02-01 16:44:47,INACTIVE,490.7
MCH5146,Wadhwa-Swamy,531.0,DEPARTMENT STORES,PARTNERSHIP,Jalandhar,Punjab,2023-05-11 00:00:00,ACTIVE,
MCH5147,"  Rao, Mahal and Wable  ",5999.0,OTHER,PRIVATE_LIMITED,Jalandhar,Punjab,2024-09-16 08:12:00,ACTIVE,687.0
MCH5148,"Bose, Ranganathan and Bose",5411.0,GROCERY,INDIVIDUAL,Amritsar,Punjab,2024-10-20 00:00:00,ACTIVE,
MCH5151,Sachar-Lad,4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Mumbai,Maharashtra,2025-04-09 22:00:45,ACTIVE,703.87
MCH5154,DHINGRA-SUNDER,5999.0,MISC RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,2025-06-14 00:00:00,ACTIVE,2001.0
MCH5156,"Bumb, Buch and R0ut",7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Mumbai,Maharashtra,2025-11-10 21:13:00,ACTIVE,1483.33
MCH5159,"Boase, Nadkarni and Kala",4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Jpr,Rajasthan,2025-05-18 00:00:00,ACTIVE,214.1
MCH5160,subramanian inc,7011.0,HOTEL & LODGING,PARTNERSHIP,Amritsar,Punjab,2025-11-17 00:00:00,ACTIVE,1435.76
MCH5162,Srinivas-Sule,5311.0,RETAIL,INDIVIDUAL,Jaipur,Rajasthan,2025-02-20 00:00:00,ACTIVE,1145.33
MCH5163,"Pandit, Lad and V0ra",4814.0,TELECOM,INDIVIDUAL,Kolkata,West Bengal,2023-05-31 00:00:00,ACTIVE,1014.92
MCH5164,"Yohannan,SahniandBasak",,DEPARTMENT STORE,INDIVIDUAL,Mumbay,Maharashtra,2023-09-01 00:00:00,INACTIVE,830.61
MCH5166,Rastogi Ltd,,GROCERY,INDIVIDUAL,Hyderabad,Telangana,2025-11-10 00:00:00,ACTIVE,1432.96
MCH5167,Bose and Sons,5942.0,BOOK STORE,PRIVATE_LIMITED,Jalandhar,Punjab,2025-08-20 17:50:00,INACTIVE,1269.25
MCH5169,Kurian-Narayan,5942.0,BOOKS & STATIONERY,INDIVIDUAL,Jalandhar,Punjab,2024-06-01 00:00:00,ACTIVE,1621.49
MCH5171,"pandya, bawa and kibe",4131.0,TRANSPORT & TRAVEL,PARTNERSHIP,Jpr,Rajasthan,2024-11-18 00:00:00,ACTIVE,1895.53
MCH5176,"Samra,SampathandChaudhuri",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Jalandhar,Punjab,2025-03-18 00:00:00,ACTIVE,905.0
MCH5180,Varkey Inc,5699.0,APPAREL,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-09-26 08:36:21,ACTIVE,1047.37
MCH5182,"kadakia, raman and badal",4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Asr,Punjab,2023-07-15 00:00:00,INACTIVE,932.0
MCH5183,Chandra LLC,594.0,BOOKS & STATIONERY,INDIVIDUAL,Jaipur,Rajasthan,2023-10-16 12:28:48,ACTIVE,578.29
MCH5186,Dey-Bansal,5912.0,PHARMACY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-09-21 00:00:00,ACTIVE,365.0
MCH5188,"Dube, Nair and Datta",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Jalandhar,Punjab,2023-03-22 00:00:00,ACTIVE,2008.92
MCH5190,Karpe Inc,5942.0,BOOKS & STATIONERY,SOLE_PROPRIETOR,New Delhi,Delhi,2024-06-07 13:34:28,ACTIVE,2042.93
MCH5193,Shetty Inc,5912.0,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2025-07-13 00:00:00,ACTIVE,-1291.02
MCH5196,Saini Ltd,5311.0,RETAIL,PRIVATE_LIMITED,Jalandhar,Punjab,2025-02-23 00:00:00,SUSPENDED,-922.86
MCH5197,AcharyaInc,4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Jalandhar,Punjab,,ACTIVE,699.94
MCH5200,  Saha PLC  ,4131.0,TRANSPORT & TRAVEL,PRIVATE_LIMITED,Ludhiana,Punjab,2025-11-10 08:57:00,ACTIVE,913.24
MCH5203,"Goel, Mishra and Ram",4814.0,TELECOM,SOLE_PROPRIETOR,Blr,Karnataka,2023-04-28 00:00:00,ACTIVE,3326.82
MCH5204,Sibal-Kanda,,BOOKS & STATIONERY,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-20 00:00:00,ACTIVE,-692.13
MCH5205,"Yogi, Minhas and Goda",5311.0,DEPARTMENT STORE,PARTNERSHIP,Ludhiana,Punjab,2025-06-01 00:00:00,INACTIVE,455.0
MCH5208,mann inc,541.0,GROCERY,PRIVATE_LIMITED,Hyderabad,Telangana,2023-10-04 08:46:00,SUSPENDED,1269.59
MCH5210,"Gill, Acharya and Naidu",5912.0,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2024-12-10 00:00:00,SUSPENDED,1319.3
MCH5213,Keer-Yadav,701.0,HOTEL & LODGING,PRIVATE_LIMITED,Jalandhar,Punjab,2023-04-09 17:38:00,ACTIVE,2157.19
MCH5215,Tank-Golla,5999.0,MISC RETAIL,INDIVIDUAL,Hyderabad,Telangana,2024-08-06 02:20:00,ACTIVE,1953.0
MCH5217,"Kapur, Sabharwal and Chaudhuri",5311.0,RETAIL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-03-07 21:02:17,INACTIVE,499.03
MCH5219,"PRAKASH, AMBLE AND MUKHOPADHYAY",7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-06-21 13:59:32,ACTIVE,-2597.41
MCH5222,"Char, Warrior and Cherian",5699.0,APPAREL,PARTNERSHIP,Chennai,Tamil Nadu,2024-03-19 18:57:00,INACTIVE,352.83
MCH5223,"Dua, Raj and Aurora",5812.0,FOOD & DINING,PRIVATE_LIMITED,Ludhiana,Punjab,2024-06-08 00:00:00,ACTIVE,986.86
MCH5224,Prabhakar-Baral,5999.0,OTHER,SOLE_PROPRIETOR,Delhi,Delhi,2024-06-02 19:20:00,ACTIVE,873.18
MCH5225,"Bera, Guha and Narayan",5942.0,BOOK STORE,INDIVIDUAL,Hyderabad,Telangana,2025-08-16 05:25:00,ACTIVE,
MCH5226,Tiwari-Pau,5999.0,OTHER,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-12-24 02:18:00,ACTIVE,271.33
MCH5227,Gala PLC,7011.0,HOTEL & LODGING,PARTNERSHIP,Kolkata,West Bengal,2026-01-21 00:00:00,ACTIVE,
MCH5230,Bajaj Ltd,,TRANSPORT & TRAVEL,PARTNERSHIP,Delhi,Delhi,2024-01-02 00:00:00,ACTIVE,3959.52
MCH5231,Varghese-Rattan,,GROCERY,PARTNERSHIP,Delhi,Delhi,2026-05-02 00:00:00,ACTIVE,692.04
MCH5233,Raghavan-Mall,481.0,TELECOM,PARTNERSHIP,Bengaluru,Karnataka,2026-11-02 05:56:00,ACTIVE,3087.5
MCH5235,palla inc,5942.0,BOOK STORE,PARTNERSHIP,Blr,Karnataka,2024-10-27 00:00:00,ACTIVE,3807.5
MCH5236,"More, Luthra and Deol",5999.0,RETAIL OTHER,PARTNERSHIP,Amritsar,Punjab,2023-02-11 00:00:00,ACTIVE,1110.58
MCH5237,"Dave, Sani and Swaminathan",,PHARMACY,PARTNERSHIP,Delhi,Delhi,2026-02-09 00:00:00,SUSPENDED,1955.24
MCH5239,Saha Inc,5999.0,RETAIL OTHER,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-09-29 00:00:00,ACTIVE,6907.0
MCH5242,Mishra-Dua,5311.0,DEPARTMENT STORE,INDIVIDUAL,Mumbai,Maharashtra,2024-06-08 00:00:00,ACTIVE,-3063.29
MCH5245,"Bhatt, Kakar and Boase",5311.0,RETAIL,INDIVIDUAL,Jalandhar,Punjab,2025-06-27 04:58:08,ACTIVE,2923.74
MCH5247,Nagi Ltd,4814.0,TELECOM,PARTNERSHIP,Amritsar,Punjab,2025-06-06 00:00:00,SUSPENDED,632.92
MCH5249,Tak Inc,7011.0,HOTEL & LODGING,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-03-10 00:00:00,ACTIVE,-1525.16
MCH5250,Virk-Nadkarni,5999.0,RETAIL OTHER,PARTNERSHIP,Pune,Maharashtra,2023-07-16 00:00:00,SUSPENDED,759.43
MCH5251,Sehgal-Yadav,5411.0,GROCERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-11-18 00:00:00,ACTIVE,625.43
MCH5253,  Balakrishnan PLC  ,5912.0,PHARMACY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-07-23 10:23:07,ACTIVE,
MCH5256,GhoshLLC,4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Chennai,Tamil Nadu,,ACTIVE,429.35
MCH5257,Kara-Sibal,4814.0,TELECOM,INDIVIDUAL,Bengaluru,Karnataka,,ACTIVE,1601.92
MCH5258,Kibe-Ramanathan,,BOOK STORE,PARTNERSHIP,Dilli,Delhi,2024-08-15 00:00:00,ACTIVE,3143.33
MCH5260,"Memon, Ben and Sant",5912.0,PHARMACY,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-07-25 00:00:00,ACTIVE,1467.0
MCH5261,M0dy Gr0up,5942.0,BOOK STORE,INDIVIDUAL,Jaipur,Rajasthan,2025-12-11 00:00:00,ACTIVE,345.16
MCH5263,"Narang, Kata and Pillai",5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Ludhiana,Punjab,2024-12-08 00:00:00,ACTIVE,
MCH5265,Natt-Munshi,541.0,GROCERY STORES,PRIVATE_LIMITED,Pune,Maharashtra,2024-07-22 00:00:00,ACTIVE,2606.12
MCH5267,"Chandra, Som and Grewal",4131.0,TRANSPORT & TRAVEL,INDIVIDUAL,Hyderabad,Telangana,2025-11-30 22:52:00,ACTIVE,999.83
MCH5268,Nagy-Ravel,5999.0,MISC RETAIL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-10-23 00:00:00,SUSPENDED,4125.6
MCH5269,"Lala, Raval and Sahni",5942.0,BOOKS & STATIONERY,PARTNERSHIP,Jalandhar,Punjab,2024-10-21 00:00:00,ACTIVE,873.0
MCH5270,"  Kannan, Goda and Kade  ",7011.0,HOTEL & LODGING,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-10-13 12:44:32,INACTIVE,469.0
MCH5271,Choudhary-Chaudhry,5812.0,FOOD & DINING,PARTNERSHIP,Ludhiana,Punjab,2025-11-30 00:00:00,ACTIVE,-605.6
MCH5274,Thakur and Sons,4814.0,TELECOM,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-04-21 09:59:18,ACTIVE,983.36
MCH5277,Kannan-Deshmukh,5942.0,BOOK STORE,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-09-26 09:01:09,INACTIVE,4638.51
MCH5278,"  Sarraf, Peri and Ratti  ",5999.0,MISC RETAIL,PRIVATE_LIMITED,Kolkata,West Bengal,2025-04-27 00:00:00,ACTIVE,1446.64
MCH5280,Mani-Chada,4131.0,TRANSPORT & TRAVEL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-03-18 00:00:00,ACTIVE,1112.24
MCH5281,Rajagopalan Ltd,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-02-04 00:00:00,ACTIVE,939.26
MCH5283,"  Verma, Narasimhan and Balan  ",,PHARMACY,INDIVIDUAL,Delhi,Delhi,2026-02-05 00:00:00,INACTIVE,1266.0
MCH5285,"Yadav, Dhawan and Bahri",531.0,RETAIL,INDIVIDUAL,Bengaluru,Karnataka,2025-08-03 00:00:00,ACTIVE,220.0
MCH5287,Dhillon Inc,581.0,FOOD & DINING,PARTNERSHIP,Chennai,Tamil Nadu,2025-05-25 09:00:23,ACTIVE,
MCH5288,"THAMAN, MUNI AND OM",5999.0,OTHER,SOLE_PROPRIETOR,Pune,Maharashtra,2023-07-08 00:00:00,ACTIVE,1015.84
MCH5292,Nori-Dugal,5999.0,OTHER,SOLE_PROPRIETOR,Pune,Maharashtra,,INACTIVE,542.0
MCH5293,Varma Inc,,TRANSPORT & TRAVEL,INDIVIDUAL,Bengaluru,Karnataka,2025-12-26 00:00:00,ACTIVE,-1266.49
MCH5294,Bhakta Group,4814.0,TELECOM,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-12-27 00:00:00,ACTIVE,765.13
MCH5295,"Goda, Prashad and Narain",,PHARMACY,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,ACTIVE,888.39
MCH5298,  Keer and Sons  ,5999.0,OTHER,PARTNERSHIP,Bengaluru,Karnataka,,INACTIVE,600.45
MCH5303,walla inc,5311.0,DEPARTMENT STORES,PRIVATE_LIMITED,Chennai,Tamil Nadu,,ACTIVE,1019.0
MCH5305,taneja inc,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-06-01 00:00:00,ACTIVE,1731.48
MCH5307,"Balan, Varughese and Dave",5812.0,FOOD & DINING,PARTNERSHIP,Pune,Maharashtra,,ACTIVE,204.07
MCH5308,Shukla-Trivedi,,FOOD & DINING,INDIVIDUAL,Jaipur,Rajasthan,2025-11-06 00:00:00,ACTIVE,
MCH5312,Choudhary Inc,541.0,GROCERY,PARTNERSHIP,Kolkata,West Bengal,2023-07-27 00:00:00,ACTIVE,1438.2
MCH5316,Madan Ltd,5311.0,DEPARTMENT STORES,INDIVIDUAL,Kolkata,West Bengal,2023-05-11 17:42:55,ACTIVE,706.61
MCH5317,Seth PLC,7011.0,HOTEL & LODGING,SOLE_PROPRIETOR,Bangalore,Karnataka,2023-03-01 07:27:37,ACTIVE,2738.46
MCH5320,Ramaswamy-Sarma,4814.0,TELECOM,SOLE_PROPRIETOR,Hyderabad,Telangana,2025-11-02 02:58:00,ACTIVE,750.06
MCH5321,Maharaj Ltd,5912.0,PHARMACY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2024-08-29 00:00:00,INACTIVE,-2746.79
MCH5322,Parsa LLC,5912.0,PHARMACY,INDIVIDUAL,Jalandhar,Punjab,2023-03-26 00:00:00,ACTIVE,2329.55
MCH5328,Dhaliwal Inc,5812.0,EATING PLACE,PRIVATE_LIMITED,Kolkata,West Bengal,2025-04-19 00:00:00,ACTIVE,375.06
MCH5333,  Rajagopal-Agate  ,4814.0,TELECOM,SOLE_PROPRIETOR,Asr,Punjab,,INACTIVE,15510.71
MCH5335,Daya1-Gera,,HOTEL & LODGING,PARTNERSHIP,Delhi,Delhi,,ACTIVE,699.3
MCH5339,"vaidya, hari and mistry",5999.0,OTHER,INDIVIDUAL,Delhi,Delhi,2024-08-07 00:00:00,ACTIVE,514.42
MCH5343,Sangha-Pillay,5411.0,GROCERY,INDIVIDUAL,Lucknow,Uttar Pradesh,,INACTIVE,1724.67
MCH5354,  Datta-Vala  ,5812.0,FOOD & DINING,PARTNERSHIP,Ludhiana,Punjab,2023-02-16 01:25:53,ACTIVE,2213.0
MCH5355,"Sundaram, Gara and Bajwa",5812.0,FOOD & DINING,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-08-03 00:00:00,ACTIVE,3350.71
MCH5356,  Rege LLC  ,5411.0,GROCERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2024-02-10 00:00:00,INACTIVE,917.24
MCH5360,pillai and sons,5912.0,PHARMACY,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-05-07 04:59:14,ACTIVE,745.28
MCH5361,"Baria,SantandMunshi",5942.0,BOOKS & STATIONERY,PRIVATE_LIMITED,Delhi,Delhi,2025-02-01 00:00:00,ACTIVE,-1636.11
MCH5362,"kunda, tiwari and nagi",5912.0,PHARMACY,PRIVATE_LIMITED,Jpr,Rajasthan,2024-08-09 20:44:38,INACTIVE,1922.99
