txn_id,timestamp,user_id,merchant_id,amount_inr,utr,utr_valid,mcc,status,merchant_name,merchant_category,merchant_status,city,state,kyc_status,risk_segment,occupation,chargeback_count,chargeback_amount,has_chargeback,risk_flag,date,hour,month
TXN00003287,2026-03-12 01:35:59,USR75717,MCH3421,9701.77,UTR1604925087,True,5912.0,SUCCESS,"Sandhu, Saxena and Talwar",BOOKS & STATIONERY,SUSPENDED,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-03-12,1,2026-03
TXN00008707,2026-02-27 15:50:02,USR70547,MCH6848,18603.8,UTR3871489307,True,4131.0,SUCCESS,Dora LLC,DEPARTMENT STORE,ACTIVE,Chennai,Tamil Nadu,VERIFIED,UNKNOWN,Farmer,0.0,0.0,False,NONE,2026-02-27,15,2026-02
TXN00017539,2026-10-02 07:12:13,USR35529,MCH7136,23709.61,UTR4989536712,True,5812.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-10-02,7,2026-10
TXN00000643,2026-03-17 01:58:54,USR86042,MCH9137,5294.09,UTR1164364450,True,5411.0,SUCCESS,Chakrabarti PLC,TRANSPORT & TRAVEL,ACTIVE,Jaipur,Rajasthan,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-17,1,2026-03
TXN00004055,2026-01-06 05:07:18,USR28329,MCH3920,19490.12,UTR3874550055,True,7011.0,SUCCESS,SharmaLLC,BOOK STORE,SUSPENDED,Lucknow,Uttar Pradesh,VERIFIED,MEDIUM,Unemployed,0.0,0.0,False,NONE,2026-01-06,5,2026-01
TXN00004647,2026-03-14 19:09:58,USR12244,MCH8663,16946.3,UTR2371703150,True,7011.0,SUCCESS,Khalsa Group,BOOK STORE,INACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-03-14,19,2026-03
TXN00005173,2026-01-16 02:07:58,USR95151,MCH8628,535.02,UTR5008668862,True,7011.0,SUCCESS,"char, sastry and sane",TRANSPORT & TRAVEL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-01-16,2,2026-01
TXN00012957,2026-02-19 01:22:30,USR68794,MCH4795,24331.79,UTR9923995230,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-19,1,2026-02
TXN00005899,2026-02-13 07:29:46,USR92514,MCH1392,23807.08,UTR8235007408,True,4131.0,SUCCESS,Johal-Gaba,PHARMACY,INACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-13,7,2026-02
TXN00014623,2026-02-27 12:55:46,USR99916,MCH3206,9239.56,UTR6637941968,True,5812.0,SUCCESS,Ahuja-Din,RETAIL,ACTIVE,Hyderabad,Telangana,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-02-27,12,2026-02
TXN00004466,2026-02-11 01:45:06,USR67008,MCH7557,9906.06,UTR4792125025,True,5411.0,SUCCESS,,,,,,VERIFIED,HIGH,Self Employed,0.0,0.0,False,HIGH_RISK_USER,2026-02-11,1,2026-02
TXN00007879,2026-03-18 05:57:30,USR12040,MCH4406,16184.08,UTR5685435771,True,4131.0,SUCCESS,"Chand, Ahuja and Behl",HOTEL & LODGING,ACTIVE,Pune,Maharashtra,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-03-18,5,2026-03
TXN00012052,2026-01-22 19:05:34,USR67933,MCH7742,8252.1,UTR2063928226,True,5411.0,SUCCESS,,,,,,PENDING,LOW,Business Owner,0.0,0.0,False,NONE,2026-01-22,19,2026-01
TXN00019336,2026-03-10 14:59:10,USR90045,MCH3408,24276.02,UTR1797257559,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-10,14,2026-03
TXN00009869,2026-01-14 19:05:16,USR21753,MCH5031,22770.84,UTR2071576167,True,5912.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Business Owner,0.0,0.0,False,NONE,2026-01-14,19,2026-01
TXN00008071,2026-02-10 00:30:16,USR15499,MCH3132,10895.37,UTR5440994625,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-10,0,2026-02
TXN00008193,2026-01-06 10:34:43,USR68887,MCH5694,8381.86,UTR4691068554,True,5912.0,PENDING,,,,,,,,,0.0,0.0,False,NONE,2026-01-06,10,2026-01
TXN00007937,2026-03-01 13:56:24,USR31329,MCH8002,12748.83,UTR7716970277,True,7011.0,FAILED,,,,,,VERIFIED,MEDIUM,Business Owner,0.0,0.0,False,NONE,2026-03-01,13,2026-03
TXN00016053,2026-03-27 03:44:01,USR42289,MCH7522,15622.24,UTR5669257803,True,5912.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Freelancer,0.0,0.0,False,NONE,2026-03-27,3,2026-03
TXN00013898,2026-01-15 10:11:09,USR36233,MCH6271,3077.27,UTR5801771540,True,5912.0,SUCCESS,,,,,,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-01-15,10,2026-01
TXN00016319,2026-03-02 22:08:52,USR27919,MCH4534,6067.97,UTR8633220988,True,5912.0,SUCCESS,BUMB-GANGULY,APPAREL,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-03-02,22,2026-03
TXN00002884,2026-02-17 23:09:16,USR83646,MCH7057,1788.25,UTR1019127379,True,7011.0,FAILED,"Lad, Kala and Bhagat",TELECOM,ACTIVE,Jaipur,Rajasthan,VERIFIED,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-02-17,23,2026-02
TXN00004605,2026-03-21 03:30:33,USR31271,MCH4034,18784.46,UTR2075782850,True,5411.0,FAILED,Tiwari-Lad,OTHER,SUSPENDED,Ludhiana,Punjab,VERIFIED,LOW,Business Owner,0.0,0.0,False,NONE,2026-03-21,3,2026-03
TXN00017313,2026-02-25 01:53:25,USR91849,MCH9463,19431.05,UTR5433849285,True,7011.0,SUCCESS,Boase and Sons,BOOKS & STATIONERY,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-02-25,1,2026-02
TXN00009319,2026-02-24 09:51:45,USR36201,MCH2474,16216.87,UTR0247463580,True,4131.0,SUCCESS,"Setty, Reddy and Singh",PHARMACY,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-02-24,9,2026-02
TXN00017406,2026-02-07 04:33:41,USR22355,MCH6934,16797.6,UTR7604577741,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,4,2026-02
TXN00013326,2026-02-11 03:24:53,USR54420,MCH4394,1273.88,UTR3758101819,True,5411.0,PENDING,,,,,,VERIFIED,LOW,Retired,1.0,2161.57,True,CHARGEBACK_LINKED,2026-02-11,3,2026-02
TXN00000542,2026-01-13 16:49:54,USR54642,MCH8669,15158.3,UTR3261277632,True,7011.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Freelancer,0.0,0.0,False,NONE,2026-01-13,16,2026-01
TXN00008006,2026-03-16 06:34:14,USR94037,MCH8247,9099.5,UTR7969548213,True,5912.0,SUCCESS,"Pandya, Muni and Hora",TELECOM,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-03-16,6,2026-03
TXN00019537,2026-03-23 09:01:43,USR49065,MCH5972,12047.82,,False,,SUCCESS,Mane Ltd,BOOKS & STATIONERY,ACTIVE,Amritsar,Punjab,,,,1.0,613.06,True,CHARGEBACK_LINKED,2026-03-23,9,2026-03
TXN00003691,2026-03-17 00:08:40,USR52092,MCH5846,20673.0,UTR2027673272,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-17,0,2026-03
TXN00009196,2026-01-15 09:27:42,USR63311,MCH7297,2341.25,UTR7230580914,True,5411.0,SUCCESS,"Bhasin, Sankar and Pradhan",FOOD & DINING,ACTIVE,Delhi,Delhi,,,,1.0,2341.25,True,CHARGEBACK_LINKED,2026-01-15,9,2026-01
TXN00009553,2026-02-07 05:51:07,USR92570,MCH3843,18337.0,UTR6466615175,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,5,2026-02
TXN00012959,2026-03-13 01:39:05,USR13466,MCH3536,8567.4,UTR6859771151,True,4131.0,SUCCESS,Shankar Group,BOOKS & STATIONERY,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-03-13,1,2026-03
TXN00005653,2026-02-07 00:49:54,USR73605,MCH8251,5154.99,UTR0699865286,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-07,0,2026-02
TXN00013322,2026-01-17 07:54:25,USR95568,MCH2920,8482.32,UTR0849867762,True,5411.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Business Owner,0.0,0.0,False,NONE,2026-01-17,7,2026-01
TXN00009519,2026-01-12 02:42:43,USR74297,MCH2724,13240.6,UTR0285773142,True,,FAILED,Saha Group,DEPARTMENT STORE,INACTIVE,Jaipur,Rajasthan,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-01-12,2,2026-01
TXN00007141,2026-03-13 03:57:01,USR85257,MCH7406,23644.95,UTR8062099675,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-13,3,2026-03
TXN00015020,2026-03-25 04:29:41,USR85810,MCH6131,17213.0,UTR6434911702,True,5912.0,SUCCESS,"Dhar, Dada and Bakshi",APPAREL,ACTIVE,Bangalore,Karnataka,VERIFIED,MEDIUM,Retired,0.0,0.0,False,NONE,2026-03-25,4,2026-03
TXN00013542,2026-03-23 00:00:00,USR65428,MCH8699,21846.76,UTR5001334695,True,5411.0,SUCCESS,,,,,,PENDING,MEDIUM,Student,0.0,0.0,False,NONE,2026-03-23,0,2026-03
TXN00007421,2026-03-27 05:18:42,USR72852,MCH1306,4913.89,UTR8687595155,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-27,5,2026-03
TXN00007083,2026-03-14 00:00:00,USR83565,MCH2103,10824.85,UTR1979167916,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-14,0,2026-03
TXN00007795,2026-01-04 03:52:35,USR37037,MCH7768,18181.01,UTR9217045582,True,5912.0,SUCCESS,Sahota-Walia,TRANSPORT & TRAVEL,SUSPENDED,Delhi,Delhi,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-01-04,3,2026-01
TXN00015587,2026-02-23 13:29:17,USR13875,MCH6858,5205.12,UTR7275598733,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Salaried,1.0,11364.57,True,CHARGEBACK_LINKED,2026-02-23,13,2026-02
TXN00008622,2026-01-02 02:38:38,USR61270,MCH3465,4508.19,UTR2560363206,True,5812.0,SUCCESS,"Patla, Tiwari and Bobal",TELECOM,ACTIVE,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-01-02,2,2026-01
TXN00001694,2026-02-28 22:33:50,USR62257,MCH8020,3667.89,UTR5901244993,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-28,22,2026-02
TXN00011981,2026-02-19 03:50:41,USR79776,MCH6316,3554.3,UTR9373903701,True,5411.0,SUCCESS,,,,,,,,,1.0,17594.04,True,CHARGEBACK_LINKED,2026-02-19,3,2026-02
TXN00005707,2026-03-19 17:11:04,USR43455,MCH8777,22396.44,UTR9231683969,True,5411.0,SUCCESS,Kibe PLC,HOTEL & LODGING,INACTIVE,Mumbai,Maharashtra,PENDING,LOW,Unemployed,0.0,0.0,False,NONE,2026-03-19,17,2026-03
TXN00002044,2026-02-11 01:30:51,USR57932,MCH1605,2878.07,UTR3996716791,True,4131.0,SUCCESS,Kar-Peri,MISC RETAIL,ACTIVE,Dilli,Delhi,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-02-11,1,2026-02
TXN00018177,2026-01-14 23:53:53,USR39333,MCH2232,6916.72,UTR0832875989,True,5411.0,FAILED,Borde-Sule,DEPARTMENT STORE,ACTIVE,Hyderabad,Telangana,PENDING,LOW,Freelancer,0.0,0.0,False,NONE,2026-01-14,23,2026-01
TXN00014837,2026-01-17 08:23:50,USR75235,MCH1722,10449.23,UTR2762980231,True,5812.0,SUCCESS,Patel-Warrior,HOTEL & LODGING,ACTIVE,Kolkata,West Bengal,PENDING,LOW,Salaried,0.0,0.0,False,NONE,2026-01-17,8,2026-01
TXN00001109,2026-03-27 10:47:55,USR82964,MCH1317,17403.56,UTR4742285481,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-27,10,2026-03
TXN00007990,2026-03-14 19:01:12,USR11468,MCH3011,20967.16,UTR4962774036,True,,SUCCESS,"Ahluwalia, Contractor and Comar",DEPARTMENT STORES,INACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-03-14,19,2026-03
TXN00011157,2026-02-19 21:23:44,USR85170,MCH9374,23576.79,UTR6859099731,True,5912.0,SUCCESS,,,,,,,,,1.0,-2138.06,True,CHARGEBACK_LINKED,2026-02-19,21,2026-02
TXN00006127,2026-03-17 15:03:52,USR32834,MCH5637,12748.05,UTR3695610800,True,7011.0,SUCCESS,Desai-Sankaran,BOOKS & STATIONERY,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-03-17,15,2026-03
TXN00015318,2026-05-03 22:27:36,USR60859,MCH8366,-5836.35,UTR4090596692,True,5912.0,SUCCESS,,,,,,,,,1.0,3397.0,True,CHARGEBACK_LINKED,2026-05-03,22,2026-05
TXN00016927,2026-01-29 23:10:30,USR13473,MCH1430,4182.78,UTR7008725078,True,4131.0,PENDING,"Bhavsar, Dora and Singh",FOOD & DINING,ACTIVE,Dilli,Delhi,VERIFIED,MEDIUM,Salaried,0.0,0.0,False,NONE,2026-01-29,23,2026-01
TXN00013145,2026-03-26 02:43:53,USR18749,MCH9108,2815.7,UTR2091173766,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-26,2,2026-03
TXN00015172,2026-01-30 23:46:09,USR79419,MCH2138,2722.8,UTR6429759888,True,,SUCCESS,,,,,,VERIFIED,UNKNOWN,Student,0.0,0.0,False,NONE,2026-01-30,23,2026-01
TXN00010004,2026-01-06 06:35:17,USR80991,MCH8431,15185.59,UTR2801672739,True,5411.0,SUCCESS,Bala Group,TRANSPORT & TRAVEL,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-01-06,6,2026-01
TXN00017373,2026-01-19 17:50:56,USR53625,MCH4084,188.18,UTR3813583784,True,5411.0,SUCCESS,Mitra PLC,DEPARTMENT STORES,ACTIVE,Jalandhar,Punjab,PENDING,HIGH,Salaried,1.0,4758.01,True,HIGH_RISK_CHARGEBACK,2026-01-19,17,2026-01
TXN00004891,2026-02-08 15:20:56,USR47889,MCH3669,7909.37,UTR6219821754,True,4131.0,SUCCESS,"  Dutta, Banerjee and Saini  ",MISC RETAIL,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-02-08,15,2026-02
TXN00013362,2026-01-07 18:57:39,USR76216,MCH8832,9542.21,UTR7653479022,True,5912.0,PENDING,"Korpal, Dugar and Grover",GROCERY,ACTIVE,Ludhiana,Punjab,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-01-07,18,2026-01
TXN00002588,2026-01-15 12:24:21,USR44953,MCH3974,17068.6,UTR4945044900,True,5411.0,SUCCESS,"Mishra, Baral and Char",BOOK STORE,SUSPENDED,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-01-15,12,2026-01
TXN00010570,2026-03-09 04:58:02,USR43411,MCH2758,14761.57,UTR2776679300,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-09,4,2026-03
TXN00019267,2026-03-23 10:31:20,USR69680,MCH5270,815.69,,False,5912.0,SUCCESS,"  Kannan, Goda and Kade  ",HOTEL & LODGING,INACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-23,10,2026-03
TXN00010637,2026-02-21 13:36:11,USR56998,MCH4912,-11104.18,UTR9248234479,True,7011.0,FAILED,Devi Group,GROCERY,ACTIVE,Kolkata,West Bengal,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-02-21,13,2026-02
TXN00015562,2026-02-17 00:00:00,USR60672,MCH8499,5493.0,UTR5392937781,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Business Owner,0.0,0.0,False,NONE,2026-02-17,0,2026-02
TXN00007751,2026-01-16 03:29:45,USR44698,MCH4366,3965.49,UTR2122084543,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-16,3,2026-01
TXN00007705,2026-02-04 06:46:26,USR77668,MCH9640,1238.53,UTR6753528291,True,,SUCCESS,Basu Group,DEPARTMENT STORE,ACTIVE,Bengaluru,Karnataka,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-02-04,6,2026-02
TXN00016724,2026-01-14 16:14:01,USR53384,MCH4642,19066.0,UTR2706114840,True,4131.0,SUCCESS,Jaggi Ltd,GROCERY,SUSPENDED,Delhi,Delhi,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-01-14,16,2026-01
TXN00001469,2026-03-14 10:59:15,USR73878,MCH1789,-21770.13,UTR1651564080,True,4131.0,SUCCESS,Loke-Chanda,BOOKS & STATIONERY,ACTIVE,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-14,10,2026-03
TXN00001468,2026-02-19 08:17:13,USR54693,MCH7549,10178.63,UTR5407290340,True,5411.0,SUCCESS,Narayan PLC,HOTEL & LODGING,INACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-02-19,8,2026-02
TXN00006363,2026-01-17 13:19:20,USR86280,MCH4519,6013.72,UTR8299364600,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-17,13,2026-01
TXN00002400,2026-05-03 16:43:05,USR16669,MCH9325,15926.19,UTR0887513805,True,5912.0,SUCCESS,"  Patel, Parikh and Kaul  ",TELECOM,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-05-03,16,2026-05
TXN00006314,2026-07-03 05:01:07,USR39133,MCH5362,6743.0,UTR0967969183,True,,SUCCESS,"kunda, tiwari and nagi",PHARMACY,INACTIVE,Jpr,Rajasthan,,,,0.0,0.0,False,NONE,2026-07-03,5,2026-07
TXN00013795,2026-03-21 02:16:41,USR62442,MCH8027,21913.38,UTR6429945684,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-21,2,2026-03
TXN00005823,2026-03-08 11:49:15,USR59584,MCH5154,17717.5,UTR3183213766,True,5411.0,SUCCESS,DHINGRA-SUNDER,MISC RETAIL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-08,11,2026-03
TXN00006265,2026-01-01 21:40:52,USR45169,MCH7659,21065.03,UTR1256550596,True,5411.0,SUCCESS,"Bali, Balan and Ramachandran",BOOK STORE,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-01-01,21,2026-01
TXN00011974,2026-03-31 04:22:03,USR18997,MCH8793,15569.0,UTR2543282935,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,0.0,0.0,False,NONE,2026-03-31,4,2026-03
TXN00013171,2026-01-03 09:47:51,USR39123,MCH4986,13307.68,UTR5752187518,True,,SUCCESS,,,,,,VERIFIED,MEDIUM,Student,1.0,1091.17,True,CHARGEBACK_LINKED,2026-01-03,9,2026-01
TXN00002662,2026-03-16 21:43:42,USR28860,MCH9547,22005.12,UTR2719082239,True,,SUCCESS,Anne-Narasimhan,DEPARTMENT STORE,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-03-16,21,2026-03
TXN00005481,2026-01-01 04:11:21,USR88624,MCH7719,20293.0,UTR0540545873,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-01,4,2026-01
TXN00009698,2026-01-07 18:11:51,USR89621,MCH8709,18590.13,,False,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-07,18,2026-01
TXN00009686,2026-12-01 02:23:29,USR39020,MCH5041,11270.06,UTR0812801526,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-12-01,2,2026-12
TXN00018920,2026-03-08 10:51:50,USR40725,MCH1605,24867.31,UTR5450070825,True,4131.0,SUCCESS,Kar-Peri,MISC RETAIL,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-03-08,10,2026-03
TXN00006120,2026-03-30 00:34:47,USR44722,MCH9041,16804.77,UTR1497872072,True,7011.0,SUCCESS,Kade-Sahota,TRANSPORT & TRAVEL,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-30,0,2026-03
TXN00015677,2026-09-02 08:49:01,USR56753,MCH2220,7634.68,UTR2216623577,True,7011.0,SUCCESS,Tailor and Sons,DEPARTMENT STORE,ACTIVE,Mumbay,Maharashtra,,,,0.0,0.0,False,NONE,2026-09-02,8,2026-09
TXN00017344,2026-01-12 03:28:35,USR67138,MCH5830,6424.9,UTR4414715665,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-12,3,2026-01
TXN00017001,2026-03-12 03:02:54,USR84003,MCH4686,-20325.56,UTR5934468266,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-12,3,2026-03
TXN00008005,2026-02-20 20:58:06,USR41977,MCH3209,14216.12,UTR8796371086,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-20,20,2026-02
TXN00011433,2026-02-02 21:04:08,USR87537,MCH8283,24485.7,UTR7977412444,True,,SUCCESS,Nagar Group,TELECOM,ACTIVE,Kolkata,West Bengal,PENDING,MEDIUM,Farmer,0.0,0.0,False,NONE,2026-02-02,21,2026-02
TXN00005887,2026-02-15 01:42:26,USR94972,MCH2355,14150.64,UTR4751577983,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-15,1,2026-02
TXN00006838,2026-03-23 20:39:30,USR42594,MCH4915,15481.84,UTR6723254050,True,4131.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Business Owner,0.0,0.0,False,NONE,2026-03-23,20,2026-03
TXN00006220,2026-03-12 14:25:34,USR76296,MCH9902,3793.75,UTR6595826878,True,5411.0,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,0.0,0.0,False,NONE,2026-03-12,14,2026-03
TXN00014574,2026-03-15 20:04:45,USR31488,MCH7464,21310.36,UTR0914320928,True,4131.0,FAILED,DuttaLLC,TRANSPORT & TRAVEL,ACTIVE,Lucknow,Uttar Pradesh,VERIFIED,HIGH,Farmer,0.0,0.0,False,HIGH_RISK_USER,2026-03-15,20,2026-03
TXN00014071,2026-03-12 05:29:41,USR82083,MCH3202,13643.9,UTR7657241986,True,5812.0,FAILED,,,,,,VERIFIED,HIGH,Farmer,0.0,0.0,False,HIGH_RISK_USER,2026-03-12,5,2026-03
TXN00016476,2026-01-23 20:02:22,USR27770,MCH4271,4488.45,UTR2188575267,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-23,20,2026-01
TXN00000067,2026-02-06 18:02:56,USR75735,MCH4396,3532.0,UTR1819398442,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-06,18,2026-02
TXN00013214,2026-03-20 08:15:44,USR39220,MCH2418,23163.0,UTR0279404834,True,5411.0,SUCCESS,mangal-krishnamurthy,BOOKS & STATIONERY,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-03-20,8,2026-03
TXN00005756,2026-02-20 17:39:27,USR28519,MCH1874,9577.01,UTR0985157399,True,5812.0,SUCCESS,"Bail, Madan and Mahal",GROCERY STORES,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-02-20,17,2026-02
TXN00011139,2026-03-27 06:37:39,USR11558,MCH4130,17207.0,UTR4300630662,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-27,6,2026-03
TXN00005626,2026-02-16 15:14:46,USR62144,MCH8845,21094.78,UTR4974526197,True,5812.0,SUCCESS,Varkey-Jha,OTHER,ACTIVE,Kolkata,West Bengal,VERIFIED,HIGH,Self Employed,0.0,0.0,False,HIGH_RISK_USER,2026-02-16,15,2026-02
TXN00007613,2026-01-04 12:01:42,USR75208,MCH9815,22549.0,UTR3335134619,True,5812.0,SUCCESS,"NARASIMHAN, VASA AND GOSWAMI",BOOK STORE,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-01-04,12,2026-01
TXN00014963,2026-03-09 21:24:16,USR23960,MCH2259,21939.86,UTR4392185768,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-09,21,2026-03
TXN00008773,2026-02-26 14:29:59,USR81760,MCH3904,13910.35,,False,,SUCCESS,,,,,,VERIFIED,LOW,Unemployed,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-02-26,14,2026-02
TXN00012853,2026-02-02 20:18:16,USR39627,MCH1737,21922.43,UTR2147309823,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-02,20,2026-02
TXN00010499,2026-03-01 21:17:35,USR49178,MCH4296,7458.0,UTR4517043305,True,,SUCCESS,Varty-Varma,MISC RETAIL,ACTIVE,Amritsar,Punjab,VERIFIED,LOW,Unemployed,1.0,4579.0,True,CHARGEBACK_LINKED,2026-03-01,21,2026-03
TXN00008103,2026-02-06 06:39:12,USR93267,MCH5019,9727.4,UTR5208076957,True,5912.0,SUCCESS,"Sah0ta, Rama and Rama",PHARMACY,ACTIVE,Lucknow,Uttar Pradesh,VERIFIED,HIGH,Business Owner,0.0,0.0,False,HIGH_RISK_USER,2026-02-06,6,2026-02
TXN00003636,2026-01-23 07:09:21,USR73935,MCH7759,12158.4,UTR6271621968,True,5912.0,SUCCESS,"SANKARAN, PATEL AND NARAIN",APPAREL,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-01-23,7,2026-01
TXN00016020,2026-01-12 16:26:45,USR54444,MCH2921,24207.77,UTR5915965218,True,7011.0,SUCCESS,Bakshi-Narayanan,HOTEL & LODGING,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-01-12,16,2026-01
TXN00006679,2026-03-02 14:24:57,USR85708,MCH1457,13886.84,UTR5928078617,True,5411.0,SUCCESS,Shetty Group,OTHER,ACTIVE,Jalandhar,Punjab,VERIFIED,HIGH,Business Owner,0.0,0.0,False,HIGH_RISK_USER,2026-03-02,14,2026-03
TXN00005565,2026-01-11 04:01:37,USR24267,MCH4787,23268.0,UTR2474947080,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-11,4,2026-01
TXN00002580,2026-03-01 17:51:55,USR54843,MCH2424,16198.96,UTR3668688766,True,5411.0,SUCCESS,PATIL LTD,PHARMACY,ACTIVE,Chennai,Tamil Nadu,PENDING,MEDIUM,Self Employed,0.0,0.0,False,NONE,2026-03-01,17,2026-03
TXN00009477,2026-02-20 17:09:06,USR17890,MCH2709,24471.61,UTR7195905385,True,5912.0,SUCCESS,"Iyengar, Dugar and Chacko",HOTEL & LODGING,ACTIVE,Jaipur,Rajasthan,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-02-20,17,2026-02
TXN00010711,2026-01-08 20:38:53,USR94245,MCH5239,13879.91,UTR9464747816,True,4131.0,PENDING,Saha Inc,RETAIL OTHER,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-01-08,20,2026-01
